Time (UTC),Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation
3/4/2020 10:27,0.9709999,1.0041319
3/4/2020 10:37,0.98221403,0.98883504
3/4/2020 10:46,0.9771944,0.997108
3/4/2020 10:56,0.97031206,0.994826
3/4/2020 11:07,0.9629219,1.0269401
3/4/2020 11:17,0.97482294,0.98765606
3/4/2020 11:27,0.9771407,0.9801317
3/4/2020 11:37,0.9692679,1.01321
3/4/2020 11:47,0.9703801,1.0006886
3/4/2020 11:57,0.96686727,1.0036626
3/4/2020 12:06,0.96643335,1.0134356
3/4/2020 12:17,0.9692548,0.9953838
3/4/2020 12:27,0.9614892,1.0107427
3/4/2020 12:37,0.98209494,0.96873045
3/4/2020 12:47,0.96411556,1.0009743
3/4/2020 12:57,0.97015345,0.98708445
3/4/2020 13:07,0.9709179,0.9923875
3/4/2020 13:16,0.96212125,1.0049064
3/4/2020 13:27,0.9652801,0.9930512
3/4/2020 13:37,0.9754221,0.95624745
3/4/2020 13:47,0.9622411,1.0052187
3/4/2020 13:57,0.9698401,0.9792583
3/4/2020 14:07,0.9650629,0.9907191
3/4/2020 14:17,0.9711607,0.9888524
3/4/2020 14:26,0.9615238,1.0054072
3/4/2020 14:37,0.96730906,0.9895989
3/4/2020 14:47,0.97337914,0.97209895
3/4/2020 14:57,0.9582034,1.0036943
3/4/2020 15:07,0.9641399,0.9941222
3/4/2020 15:17,0.9647607,1.0032918
3/4/2020 15:27,0.96669793,0.98000705
3/4/2020 15:36,0.9699405,1.0068904
3/4/2020 15:47,0.96072304,1.0037316
3/4/2020 15:57,0.96851,0.98467356
3/4/2020 16:07,0.9646818,0.9969746
3/4/2020 16:17,0.9588359,1.0148675
3/4/2020 16:27,0.9688133,0.99330735
3/4/2020 16:37,0.96112263,1.0085886
3/4/2020 16:46,0.97133577,0.9929598
3/4/2020 16:57,0.96949154,0.99435943
3/4/2020 17:07,0.98202574,0.97756577
3/4/2020 17:17,0.97411597,1.0049453
3/4/2020 17:27,0.9779927,1.0006539
3/4/2020 17:37,0.98070425,0.989289
3/4/2020 17:47,0.9743613,0.99814814
3/4/2020 17:56,0.98275435,0.9799529
3/4/2020 18:07,0.9798115,1.0021425
3/4/2020 18:17,0.98034006,0.9928449
3/4/2020 18:27,0.9796503,0.99549913
3/4/2020 18:37,0.9829002,0.99794286
3/4/2020 18:47,0.98471487,1.001519
3/4/2020 18:57,0.976103,1.0170064
3/4/2020 19:06,0.9865132,0.9834468
3/4/2020 19:16,0.9820636,1.0001217
3/4/2020 19:27,0.983995,1.008474
3/4/2020 19:37,0.9793506,1.0132318
3/4/2020 19:47,0.9794032,1.0123646
3/4/2020 19:57,0.9853497,1.0036445
3/4/2020 20:07,0.98787636,1.0069753
3/4/2020 20:16,0.986195,1.0090454
3/4/2020 20:27,0.98854935,0.9978384
3/4/2020 20:37,0.9864116,1.0023909
3/4/2020 20:47,0.989523,0.99021804
3/4/2020 20:57,0.9936714,0.9901174
3/4/2020 21:07,0.99305314,0.9974189
3/4/2020 21:17,0.9935531,1.0029471
3/4/2020 21:26,0.99045986,1.0065138
3/4/2020 21:37,0.9923249,1.0055603
3/4/2020 21:47,0.9996747,0.98496383
3/4/2020 21:57,0.9985798,0.98489666
3/4/2020 22:07,1.0140406,0.94495153
3/4/2020 22:17,0.99022716,1.0042996
3/4/2020 22:27,0.99577993,0.9922328
3/4/2020 22:36,0.99330026,0.9991762
3/4/2020 22:47,0.9943921,0.99705166
3/4/2020 22:57,1.0020287,1.0003281
3/4/2020 23:07,1.0057759,0.9775876
3/4/2020 23:17,1.0002502,0.9968437
3/4/2020 23:27,1.0024064,0.99892205
3/4/2020 23:37,0.9991938,0.9989545
3/4/2020 23:46,1.0000875,0.9917724
3/4/2020 23:57,0.993929,1.0027021
3/5/2020 0:07,0.9910022,0.9946326
3/5/2020 0:17,0.9968032,0.9941979
3/5/2020 0:27,1.0009091,0.99980956
3/5/2020 0:37,1.0073708,0.99899685
3/5/2020 0:47,1.0114046,1.024541
3/5/2020 0:56,1.0312924,0.98259616
3/5/2020 1:07,1.0176342,1.0253556
3/5/2020 1:17,1.0312035,0.98677015
3/5/2020 1:27,1.0233526,1.0127798
3/5/2020 1:37,27.097069,24.7044
3/5/2020 1:47,1.0430994,0.9964847
3/5/2020 1:57,1.0628324,0.9796451
3/5/2020 2:06,1.0652195,0.9988063
3/5/2020 2:17,28.687025,26.218575
3/5/2020 2:27,1.0804577,1.0089167
3/5/2020 2:37,1.097402,0.9930174
3/5/2020 2:47,1.103534,1.007731
3/5/2020 2:57,1.1042163,0.98204696
3/5/2020 3:07,1.1046007,0.9722147
3/5/2020 3:16,1.0916344,1.0042614
3/5/2020 3:27,1.0834869,0.9990244
3/5/2020 3:37,1.0803645,0.9966132
3/5/2020 3:47,1.0841346,0.97172636
3/5/2020 3:57,1.0698147,0.9902019
3/5/2020 4:07,1.0621405,1.0009444
3/5/2020 4:17,1.061365,0.98149353
3/5/2020 4:26,1.0443426,1.0116445
3/5/2020 4:37,1.0459257,0.98250973
3/5/2020 4:47,1.0419991,1.0007428
3/5/2020 4:57,1.0387965,1.0028845
3/5/2020 5:07,1.0264875,1.020321
3/5/2020 5:17,1.0306054,0.99429995
3/5/2020 5:27,1.0254508,1.0015788
3/5/2020 5:36,1.0260222,0.98417586
3/5/2020 5:47,1.025042,0.9898147
3/5/2020 5:57,1.023669,0.99784166
3/5/2020 6:07,1.0141858,1.0055097
3/5/2020 6:17,1.0172756,0.9954271
3/5/2020 6:27,1.0208846,0.97602814
3/5/2020 6:37,1.00768,0.9976283
3/5/2020 6:46,1.0145464,0.97549087
3/5/2020 6:57,1.0034215,1.0053807
3/5/2020 7:07,1.0020931,0.99814653
3/5/2020 7:17,0.99190164,1.0071431
3/5/2020 7:27,0.9990266,1.0050088
3/5/2020 7:37,0.99446195,0.9992115
3/5/2020 7:47,0.9926145,0.9978211
3/5/2020 7:56,0.98967975,1.0049435
3/5/2020 8:07,0.9948965,0.9854398
3/5/2020 8:17,0.99857223,0.97893673
3/5/2020 8:27,0.98550385,1.003789
3/5/2020 8:37,0.98520976,1.0070231
3/5/2020 8:47,0.9854824,1.0043793
3/5/2020 8:57,0.9941213,0.97404623
3/5/2020 9:07,0.9797433,1.0212886
3/5/2020 9:17,0.99079543,0.98798376
3/5/2020 9:27,0.987997,0.981422
3/5/2020 9:37,0.9850414,0.98302025
3/5/2020 9:47,0.9827308,0.9925414
3/5/2020 9:57,0.98402184,0.98253876
3/5/2020 10:07,0.97969604,1.0004114
3/5/2020 10:17,0.97394556,1.0097301
3/5/2020 10:26,0.9699214,1.0144253
3/5/2020 10:37,0.96914345,1.0091709
3/5/2020 10:47,0.976771,0.9787998
3/5/2020 10:57,0.9723679,0.99703985
3/5/2020 11:07,0.9648052,1.0187058
3/5/2020 11:17,0.96891564,1.006175
3/5/2020 11:27,0.9679311,1.0126935
3/5/2020 11:36,0.974567,0.9902882
3/5/2020 11:47,0.9698522,1.0072541
3/5/2020 11:57,0.9624487,1.0133426
3/5/2020 12:07,0.96039957,1.0165061
3/5/2020 12:17,0.9664595,0.99888587
3/5/2020 12:27,0.96479315,1.003911
3/5/2020 12:37,0.9703483,0.9891706
3/5/2020 12:46,0.96762955,0.9869142
3/5/2020 12:57,0.96300775,1.0073128
3/5/2020 13:07,0.96472317,1.0022775
3/5/2020 13:17,0.96047175,1.0089236
3/5/2020 13:27,0.9663914,1.0042083
3/5/2020 13:37,0.97081274,0.9822417
3/5/2020 13:47,0.96205956,1.01132
3/5/2020 13:56,0.96926945,0.9936332
3/5/2020 14:07,0.9646895,0.9996201
3/5/2020 14:17,0.9643214,1.0027494
3/5/2020 14:27,0.97142166,0.98892444
3/5/2020 14:37,0.95925474,1.0134834
3/5/2020 14:47,0.962951,1.0023304
3/5/2020 14:57,0.9766108,0.9878197
3/5/2020 15:06,0.96821946,1.00246
3/5/2020 15:17,0.97785336,0.97793144
3/5/2020 15:27,0.97328734,0.9897554
3/5/2020 15:37,0.9651851,1.0140029
3/5/2020 15:47,0.9653782,0.9992855
3/5/2020 15:57,0.97850287,0.97583985
3/5/2020 16:07,0.97207874,1.0066137
3/5/2020 16:17,0.96895266,0.99739045
3/5/2020 16:27,0.9769359,0.99346596
3/5/2020 16:37,0.9746697,0.9977596
3/5/2020 16:47,0.98057,0.99442786
3/5/2020 16:57,0.97502905,0.99600524
3/5/2020 17:07,0.96918464,1.0155389
3/5/2020 17:17,0.9737083,0.9966526
3/5/2020 17:27,0.97627646,0.99503976
3/5/2020 17:37,0.9903154,0.95228034
3/5/2020 17:47,0.967421,1.013716
3/5/2020 17:57,0.9804291,1.0074251
3/5/2020 18:07,0.98460144,0.9747446
3/5/2020 18:17,0.9721696,1.0103323
3/5/2020 18:27,0.97949433,0.9997177
3/5/2020 18:37,0.98315704,0.9984903
3/5/2020 18:47,0.9802385,0.9938732
3/5/2020 18:57,0.981293,0.9899071
3/5/2020 19:07,0.9818913,0.99648863
3/5/2020 19:17,0.981749,0.9964623
3/5/2020 19:27,0.97836363,1.0051819
3/5/2020 19:37,0.98745793,0.98285323
3/5/2020 19:47,0.98662096,1.0076547
3/5/2020 19:57,0.98763436,0.99521834
3/5/2020 20:07,0.98496765,0.9939973
3/5/2020 20:17,0.98952484,0.9951066
3/5/2020 20:27,0.99128187,0.9862184
3/5/2020 20:37,0.9843097,1.0228281
3/5/2020 20:47,1.0004716,0.970738
3/5/2020 20:57,0.99126077,1.0068722
3/5/2020 21:06,0.9910234,1.0163473
3/5/2020 21:17,0.9973449,0.999062
3/5/2020 21:27,0.99237263,1.0019672
3/5/2020 21:37,0.99802744,0.9865048
3/5/2020 21:47,0.9981081,0.9840083
3/5/2020 21:57,0.9909271,0.9940976
3/5/2020 22:07,0.9970387,1.000167
3/5/2020 22:16,0.99460304,1.0039405
3/5/2020 22:27,0.9974429,0.99632686
3/5/2020 22:37,0.9950189,1.0099813
3/5/2020 22:47,0.9991476,0.9902089
3/5/2020 22:57,0.9981256,1.006728
3/5/2020 23:07,0.9949512,1.0143322
3/5/2020 23:17,1.0090073,0.9803718
3/5/2020 23:26,1.0055188,0.98405915
3/5/2020 23:37,1.0013683,1.0068461
3/5/2020 23:47,0.99763143,1.0077136
3/5/2020 23:57,1.0022839,0.9993192
3/6/2020 0:07,1.0038251,1.0002196
3/6/2020 0:17,1.0072619,0.9771218
3/6/2020 0:27,0.99954134,1.000752
3/6/2020 0:36,1.0089291,0.9821329
3/6/2020 0:47,1.0039794,0.991099
3/6/2020 0:57,26.113546,23.77934
3/6/2020 1:07,1.0177851,1.0105981
3/6/2020 1:17,1.0385231,0.9854111
3/6/2020 1:27,1.0491438,0.9775369
3/6/2020 1:37,1.0503234,0.98180014
3/6/2020 1:46,1.049466,0.99317366
3/6/2020 1:57,1.0404576,1.004761
3/6/2020 2:07,1.0419558,1.001532
3/6/2020 2:17,1.042374,0.99911386
3/6/2020 2:27,1.0414006,0.99120307
3/6/2020 2:37,1.0473722,0.9662447
3/6/2020 2:47,1.0406326,0.9906401
3/6/2020 2:56,1.0358436,0.991626
3/6/2020 3:07,1.0297658,1.0061398
3/6/2020 3:17,1.0293362,1.0008466
3/6/2020 3:27,1.0249557,1.0027982
3/6/2020 3:37,1.0291086,0.98449445
3/6/2020 3:47,1.0333554,0.97174937
3/6/2020 3:57,1.027416,0.9870394
3/6/2020 4:06,1.0271595,0.98589325
3/6/2020 4:17,1.0239661,0.9901521
3/6/2020 4:27,1.0093874,1.0126679
3/6/2020 4:37,1.0252378,0.9661103
3/6/2020 4:47,1.0048083,1.0246695
3/6/2020 4:57,1.008132,0.99610025
3/6/2020 5:07,1.0142286,0.98043865
3/6/2020 5:16,1.003505,1.0071435
3/6/2020 5:27,1.0066884,0.99835837
3/6/2020 5:37,1.0080801,1.0006675
3/6/2020 5:47,1.00809,0.98953104
3/6/2020 5:57,1.0101179,0.9857811
3/6/2020 6:07,0.9998207,1.0106
3/6/2020 6:17,0.99690354,0.99800926
3/6/2020 6:27,0.9996554,0.9970015
3/6/2020 6:37,1.0044004,0.98359764
3/6/2020 6:47,0.99466,1.00612
3/6/2020 6:57,0.9929797,1.011614
3/6/2020 7:07,0.997313,1.0097939
3/6/2020 7:17,0.9925783,1.0007994
3/6/2020 7:27,0.9965452,0.98950785
3/6/2020 7:36,0.99714464,0.9799004
3/6/2020 7:47,0.9966495,0.9800411
3/6/2020 7:57,0.98475313,1.0183439
3/6/2020 8:07,0.9952895,0.99786323
3/6/2020 8:17,0.9956116,0.97539663
3/6/2020 8:27,0.97974443,1.0150241
3/6/2020 8:37,0.98928106,0.98868597
3/6/2020 8:47,0.99459034,0.9662997
3/6/2020 8:57,0.9874554,0.9928946
3/6/2020 9:07,0.98843455,0.98803777
3/6/2020 9:17,0.99065673,0.97709703
3/6/2020 9:27,0.9809795,1.0056405
3/6/2020 9:37,0.9849304,0.9923783
3/6/2020 9:47,0.98502606,0.99432003
3/6/2020 9:56,0.9812438,1.0099142
3/6/2020 10:07,0.9838267,0.9918844
3/6/2020 10:17,0.98290116,0.9766304
3/6/2020 10:27,0.9766624,1.0153583
3/6/2020 10:37,0.97344995,1.0042127
3/6/2020 10:47,0.9756274,1.0002807
3/6/2020 10:57,0.9721638,0.99965614
3/6/2020 11:07,0.9732503,0.9970489
3/6/2020 11:17,0.972204,1.0069497
3/6/2020 11:27,0.96993524,1.0113299
3/6/2020 11:37,0.9720998,0.99769557
3/6/2020 11:47,0.9722547,1.005729
3/6/2020 11:57,0.97068816,0.9951616
3/6/2020 12:07,0.9669334,1.0031458
3/6/2020 12:17,0.96873736,1.0022838
3/6/2020 12:27,0.97908443,0.98568934
3/6/2020 12:37,0.97206724,0.99897176
3/6/2020 12:47,0.9709905,1.0021515
3/6/2020 12:57,0.97104585,0.9984807
3/6/2020 13:07,0.9800561,0.9738553
3/6/2020 13:17,0.9706967,1.0038943
3/6/2020 13:26,0.9714304,0.99440837
3/6/2020 13:37,0.9754009,0.9820624
3/6/2020 13:47,0.96782404,1.0087062
3/6/2020 13:57,0.9771057,0.97180057
3/6/2020 14:07,0.98126507,0.96642405
3/6/2020 14:17,0.96883595,0.9977465
3/6/2020 14:27,0.9750115,0.9746496
3/6/2020 14:37,0.9612804,1.017556
3/6/2020 14:47,0.9663534,1.0029944
3/6/2020 14:57,0.97553563,0.9986597
3/6/2020 15:07,0.9739,0.9909539
3/6/2020 15:17,0.9712192,0.9951584
3/6/2020 15:27,0.97272724,1.0008321
3/6/2020 15:37,0.9713163,1.0010785
3/6/2020 15:47,0.97732306,0.97308785
3/6/2020 15:57,0.96353686,1.0003204
3/6/2020 16:07,0.9652955,1.0077848
3/6/2020 16:17,0.9778725,0.99679
3/6/2020 16:27,0.97198576,1.0015216
3/6/2020 16:37,0.98564106,0.98383796
3/6/2020 16:47,0.98329526,0.9860478
3/6/2020 16:57,0.9714592,1.0043911
3/6/2020 17:07,0.9697312,1.0014025
3/6/2020 17:17,0.9755563,1.0005804
3/6/2020 17:27,0.9745744,0.9882631
3/6/2020 17:37,0.97714347,0.98584616
3/6/2020 17:47,0.9762501,1.0040478
3/6/2020 17:57,0.9842466,0.9768359
3/6/2020 18:06,0.9807379,0.99091107
3/6/2020 18:17,0.97792155,1.0035325
3/6/2020 18:27,0.97321457,1.0076131
3/6/2020 18:37,0.97676605,0.99853927
3/6/2020 18:47,20.136755,17.633642
3/6/2020 18:57,3.1112998,2.326619
3/6/2020 19:07,14.25174,11.811861
3/6/2020 19:18,1.0517933,1.0046214
3/6/2020 19:27,1.0872331,0.9965945
3/6/2020 19:37,1.116895,1.0007216
3/6/2020 19:47,1.1340272,1.0043561
3/6/2020 19:58,1.1195618,1.0587063
3/6/2020 20:07,1.131645,0.9947306
3/6/2020 20:17,1.1313907,0.9745695
3/6/2020 20:27,1.1116133,0.9929447
3/6/2020 20:37,1.1159005,0.9600046
3/6/2020 20:47,1.1039498,0.9713877
3/6/2020 20:57,1.0843579,1.0104091
3/6/2020 21:07,1.0803709,0.9966652
3/6/2020 21:17,1.0749747,0.9969422
3/6/2020 21:27,1.072788,0.9793328
3/6/2020 21:37,1.0635356,0.9892022
3/6/2020 21:47,1.0675776,0.9509396
3/6/2020 21:57,1.0501019,0.9992136
3/6/2020 22:07,1.0420289,1.0091792
3/6/2020 22:17,1.042642,0.99640125
3/6/2020 22:27,1.0283142,1.0194803
3/6/2020 22:37,1.033107,0.9937193
3/6/2020 22:47,1.038132,0.96719694
3/6/2020 22:57,1.0306733,0.9899314
3/6/2020 23:07,1.0171481,1.0131617
3/6/2020 23:18,1.0162722,1.0111961
3/6/2020 23:27,1.0184762,1.0020661
3/6/2020 23:37,1.0127605,1.0215093
3/6/2020 23:47,1.0142028,1.0097679
3/6/2020 23:57,1.0199496,0.9839086
3/7/2020 0:07,1.015752,0.97973007
3/7/2020 0:17,1.0147121,0.9907774
3/7/2020 0:27,1.0125378,0.98997235
3/7/2020 0:37,1.0082142,1.0016358
3/7/2020 0:47,1.0036768,0.9968477
3/7/2020 0:57,1.004614,0.9876706
3/7/2020 1:07,1.0015391,1.0107276
3/7/2020 1:17,1.0037712,0.9993847
3/7/2020 1:27,1.0083048,0.98135096
3/7/2020 1:37,0.9983812,1.0006484
3/7/2020 1:47,1.0014875,0.98843604
3/7/2020 1:57,0.9956254,1.0052601
3/7/2020 2:07,0.9939297,1.013315
3/7/2020 2:17,0.9891492,1.01046
3/7/2020 2:28,0.9962669,0.99034417
3/7/2020 2:37,0.9968758,0.9938658
3/7/2020 2:47,0.9922252,1.0014765
3/7/2020 2:57,0.9936916,0.99227303
3/7/2020 3:07,0.9869925,1.0162754
3/7/2020 3:17,0.9996529,0.9895317
3/7/2020 3:27,0.99681336,0.99635917
3/7/2020 3:38,0.9966703,0.9855996
3/7/2020 3:47,0.99056447,0.9997344
3/7/2020 3:57,0.98746294,1.006491
3/7/2020 4:07,0.99229336,0.98172385
3/7/2020 4:17,0.9886357,0.9989259
3/7/2020 4:27,0.9908704,0.9885181
3/7/2020 4:37,0.98258376,1.0112216
3/7/2020 4:47,0.98112845,1.0069557
3/7/2020 4:57,0.9856174,0.99447155
