Time (UTC),Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation
3/4/2020 10:10,0.90832245,0.9999861
3/4/2020 10:19,0.90451336,0.98985416
3/4/2020 10:29,0.9033104,0.9963446
3/4/2020 10:39,0.9060706,0.987335
3/4/2020 10:49,0.90121305,0.9970229
3/4/2020 10:59,0.9011272,0.9918757
3/4/2020 11:10,0.90143514,0.98748654
3/4/2020 11:20,0.90017927,0.9920797
3/4/2020 11:29,0.8970727,0.9828157
3/4/2020 11:39,0.89715564,0.9853049
3/4/2020 11:49,0.89848626,0.97604436
3/4/2020 11:59,0.8976865,0.9793603
3/4/2020 12:09,0.89822066,0.97738177
3/4/2020 12:20,0.89875436,0.97540444
3/4/2020 12:30,0.8996266,0.97698456
3/4/2020 12:40,0.89817417,0.9814243
3/4/2020 12:49,0.90331435,0.98870736
3/4/2020 12:59,0.8941889,0.97371465
3/4/2020 13:09,0.8916166,0.9831589
3/4/2020 13:19,0.89654875,0.9825843
3/4/2020 13:30,0.9014826,0.98201174
3/4/2020 13:40,0.8958409,0.9835649
3/4/2020 13:50,0.89550054,0.97990376
3/4/2020 13:59,0.89896786,0.9868441
3/4/2020 14:09,0.90061784,0.98339933
3/4/2020 14:19,0.89950943,0.97834724
3/4/2020 14:29,0.9008695,0.9809564
3/4/2020 14:40,0.9022273,0.983568
3/4/2020 14:50,0.90395105,0.9811707
3/4/2020 15:00,0.8991481,0.9814982
3/4/2020 15:09,0.898008,0.98459095
3/4/2020 15:19,0.90134287,0.98750037
3/4/2020 15:29,0.9009532,0.98809916
3/4/2020 15:39,0.9085152,0.9997975
3/4/2020 15:50,0.9066198,0.9933098
3/4/2020 16:00,0.90441144,0.9936915
3/4/2020 16:10,0.90547645,0.99474996
3/4/2020 16:19,0.9072702,0.9949314
3/4/2020 16:29,0.908651,1.0062069
3/4/2020 16:39,0.9044075,1.0028985
3/4/2020 16:49,0.9049778,1.0035266
3/4/2020 17:00,0.9051596,1.0034006
3/4/2020 17:10,0.912521,1.0046363
3/4/2020 17:20,0.91559374,1.0031544
3/4/2020 17:29,0.9124286,1.006194
3/4/2020 17:39,0.9174733,1.0146121
3/4/2020 17:49,0.91089463,1.0069824
3/4/2020 17:59,0.91365945,1.0082054
3/4/2020 18:10,0.9164263,1.0094256
3/4/2020 18:20,0.91231525,1.0157034
3/4/2020 18:30,0.91786385,1.0179071
3/4/2020 18:39,0.91609967,1.0176122
3/4/2020 18:49,0.91635895,1.0217233
3/4/2020 18:59,0.9147192,1.0212371
3/4/2020 19:09,0.9175625,1.02123
3/4/2020 19:20,0.92040396,1.0212228
3/4/2020 19:30,0.91983414,1.0256956
3/4/2020 19:40,0.92410374,1.0223057
3/4/2020 19:49,0.91980505,1.0260586
3/4/2020 19:59,0.9168631,1.03359
3/4/2020 20:09,0.9241041,1.0264488
3/4/2020 20:19,0.920779,1.0296324
3/4/2020 20:30,0.9198201,1.037363
3/4/2020 20:40,0.9237399,1.0257475
3/4/2020 20:50,0.9222969,1.0314574
3/4/2020 20:59,0.91910005,1.0335363
3/4/2020 21:09,0.9225744,1.0311756
3/4/2020 21:19,0.9242599,1.0336708
3/4/2020 21:29,0.92395973,1.0330029
3/4/2020 21:40,0.9299575,1.0444114
3/4/2020 21:50,0.9268663,1.0315942
3/4/2020 22:00,0.9229392,1.0400895
3/4/2020 22:09,0.9285234,1.0436535
3/4/2020 22:19,0.92723703,1.0351278
3/4/2020 22:29,0.9286488,1.0356529
3/4/2020 22:39,0.92753315,1.0398813
3/4/2020 22:50,0.9264163,1.044035
3/4/2020 23:00,0.9293015,1.0413666
3/4/2020 23:09,0.92932475,1.0334198
3/4/2020 23:19,0.92269015,1.0307952
3/4/2020 23:29,0.92689955,1.0331151
3/4/2020 23:39,0.92535496,1.032399
3/4/2020 23:49,0.926759,1.0336463
3/5/2020 0:00,0.928164,1.0348927
3/5/2020 0:10,0.92392075,1.0495954
3/5/2020 0:20,0.9264002,1.0345932
3/5/2020 0:29,0.9231709,1.0397762
3/5/2020 0:39,0.9285842,1.0408636
3/5/2020 0:49,0.9266436,1.045125
3/5/2020 0:59,0.92732155,1.0472275
3/5/2020 1:10,0.92799866,1.0493287
3/5/2020 1:20,0.9307189,1.0533912
3/5/2020 1:30,0.92906046,1.0349998
3/5/2020 1:39,0.932986,1.0476028
3/5/2020 1:49,0.9322206,1.0439521
3/5/2020 1:59,0.92988324,1.0454313
3/5/2020 2:09,0.93069565,1.0444406
3/5/2020 2:20,0.93228614,1.0449204
3/5/2020 2:30,0.9317645,1.0536647
3/5/2020 2:40,0.930509,1.0461651
3/5/2020 2:49,0.92858326,1.0517424
3/5/2020 2:59,0.92803586,1.0366447
3/5/2020 3:09,0.92900944,1.0352942
3/5/2020 3:19,0.92812383,1.0364146
3/5/2020 3:30,0.92527294,1.0337462
3/5/2020 3:40,0.92629266,1.0393353
3/5/2020 3:50,0.92684424,1.0343397
3/5/2020 3:59,0.9267063,1.0359231
3/5/2020 4:09,0.9238502,1.0266356
3/5/2020 4:19,0.92193246,1.0202801
3/5/2020 4:29,0.9221865,1.020555
3/5/2020 4:40,0.9224422,1.0208292
3/5/2020 4:50,0.917312,1.0239391
3/5/2020 4:59,0.9234508,1.0219479
3/5/2020 5:09,0.9179988,1.023085
3/5/2020 5:19,0.91535866,1.0124125
3/5/2020 5:29,0.9159305,1.0191554
3/5/2020 5:39,0.9154401,1.0166866
3/5/2020 5:50,0.91494846,1.0142181
3/5/2020 6:00,0.91987276,1.0167214
3/5/2020 6:10,0.9159714,1.0232258
3/5/2020 6:19,0.912845,1.0180815
3/5/2020 6:29,0.9076289,1.0153539
3/5/2020 6:39,0.9143928,1.0096921
3/5/2020 6:49,0.91159177,1.004518
3/5/2020 7:00,0.91076326,1.0031339
3/5/2020 7:10,0.9087126,1.00368
3/5/2020 7:20,0.9056705,0.99711245
3/5/2020 7:29,0.9074379,0.99592847
3/5/2020 7:39,0.9032228,1.0043402
3/5/2020 7:49,0.900519,1.0028784
3/5/2020 7:59,0.9009031,0.9918546
3/5/2020 8:10,0.9052236,0.9884059
3/5/2020 8:20,0.9030713,0.9930044
3/5/2020 8:30,0.90261614,0.9908957
3/5/2020 8:39,0.900156,0.9880623
3/5/2020 8:49,0.8974861,0.987917
3/5/2020 8:59,0.8972689,0.98131293
3/5/2020 9:09,0.89789546,0.9791847
3/5/2020 9:20,0.89852273,0.9770562
3/5/2020 9:30,0.893474,0.9736411
3/5/2020 9:40,0.89766014,0.9784425
3/5/2020 9:49,0.8926171,0.97763723
3/5/2020 9:59,0.8917322,0.977271
3/5/2020 10:09,0.89585865,0.975292
3/5/2020 10:19,0.89327013,0.9754687
3/5/2020 10:29,0.89340866,0.9778418
3/5/2020 10:40,0.8935497,0.9802156
3/5/2020 10:50,0.89677656,0.9744722
3/5/2020 11:00,0.89554715,0.978463
3/5/2020 11:09,0.8927243,0.97065514
3/5/2020 11:19,0.8916632,0.9751019
3/5/2020 11:29,0.8980764,0.98449975
3/5/2020 11:39,0.895617,0.97731084
3/5/2020 11:50,0.8963064,0.9761837
3/5/2020 12:00,0.8948561,0.97399515
3/5/2020 12:10,0.8967451,0.9718655
3/5/2020 12:19,0.8885015,0.97515506
3/5/2020 12:29,0.88867295,0.96739656
3/5/2020 12:39,0.8977343,0.9704148
3/5/2020 12:49,0.8942226,0.97643584
3/5/2020 13:00,0.8907162,0.98245925
3/5/2020 13:10,0.9015602,0.9793176
3/5/2020 13:20,0.89015925,0.9649121
3/5/2020 13:29,0.8963686,0.97618586
3/5/2020 13:39,0.8989713,0.9737076
3/5/2020 13:49,0.8958659,0.9754155
3/5/2020 13:59,0.89437723,0.97238237
3/5/2020 14:10,0.8928884,0.96935076
3/5/2020 14:20,0.8932996,0.97942656
3/5/2020 14:30,0.8986869,0.9819258
3/5/2020 14:39,0.89706695,0.98050123
3/5/2020 14:49,0.8953098,0.9815834
3/5/2020 14:59,9.879071,15.520213
3/5/2020 15:09,2.9580536,5.1667824
3/5/2020 15:20,0.9118645,1.0108734
3/5/2020 15:30,0.9206945,1.0309371
3/5/2020 15:40,0.9303651,1.0448499
3/5/2020 15:49,9.826691,15.481873
3/5/2020 15:59,15.634681,23.139715
3/5/2020 16:09,0.9404774,1.0553544
3/5/2020 16:19,0.94121337,1.0620271
3/5/2020 16:30,0.94369316,1.0726672
3/5/2020 16:40,0.9399222,1.0762457
3/5/2020 16:50,0.94063425,1.0693687
3/5/2020 16:59,0.9466175,1.0711627
3/5/2020 17:09,0.9431863,1.0646895
3/5/2020 17:19,0.9402213,1.0656282
3/5/2020 17:29,0.94356954,1.0701165
3/5/2020 17:40,0.9419391,1.0647739
3/5/2020 17:50,0.94299436,1.0646065
3/5/2020 18:00,0.9373342,1.0672927
3/5/2020 18:09,0.9395623,1.0642617
3/5/2020 18:19,0.93550265,1.0609642
3/5/2020 18:29,0.9393058,1.0583075
3/5/2020 18:39,0.93822277,1.0559524
3/5/2020 18:50,0.93714106,1.0535964
3/5/2020 19:00,0.93699086,1.0547665
3/5/2020 19:10,0.9352188,1.0511751
3/5/2020 19:19,0.9373926,1.0519905
3/5/2020 19:29,0.94094634,1.0624422
3/5/2020 19:39,0.93984246,1.0512575
3/5/2020 19:49,0.9375471,1.0530125
3/5/2020 20:00,0.9352491,1.0547676
3/5/2020 20:10,0.93334246,1.0576903
3/5/2020 20:20,0.9380771,1.0549212
3/5/2020 20:29,0.934307,1.0537511
3/5/2020 20:39,0.9343364,1.0510585
3/5/2020 20:49,0.9313066,1.0524663
3/5/2020 20:59,0.9363375,1.0583317
3/5/2020 21:10,0.9350734,1.0523957
3/5/2020 21:20,0.93412733,1.0526428
3/5/2020 21:30,0.93346727,1.054784
3/5/2020 21:39,0.931702,1.0583066
3/5/2020 21:49,0.9353665,1.0483543
3/5/2020 21:59,0.9342315,1.0585048
3/5/2020 22:09,0.9390664,1.0648353
3/5/2020 22:20,0.9373181,1.0584455
3/5/2020 22:30,0.9296545,1.0496188
3/5/2020 22:40,0.9351721,1.0588821
3/5/2020 22:50,0.93631756,1.0532488
3/5/2020 22:59,0.9335493,1.0596092
3/5/2020 23:09,0.9399613,1.056151
3/5/2020 23:19,0.9365554,1.0563322
3/5/2020 23:30,0.9331528,1.0565135
3/5/2020 23:40,0.93423927,1.0572852
3/5/2020 23:50,0.9332969,1.052545
3/6/2020 0:00,0.93671596,1.0596211
3/6/2020 0:09,0.9331763,1.0626535
3/6/2020 0:19,0.93685496,1.048877
3/6/2020 0:29,0.9404397,1.0567559
3/6/2020 0:39,0.9372513,1.0521705
3/6/2020 0:50,0.93406284,1.0475851
3/6/2020 1:00,0.93050814,1.0522761
3/6/2020 1:10,0.9379095,1.0578462
3/6/2020 1:19,0.93207633,1.0569931
3/6/2020 1:29,0.92949784,1.0524287
3/6/2020 1:39,0.9350593,1.0588464
3/6/2020 1:50,0.9362936,1.0571526
3/6/2020 2:00,0.93482053,1.0477632
3/6/2020 2:10,0.9359311,1.0564146
3/6/2020 2:20,0.92924094,1.0527805
3/6/2020 2:29,0.93534863,1.0536666
3/6/2020 2:39,0.9362936,1.0470082
3/6/2020 2:49,0.9345751,1.0493462
3/6/2020 3:00,0.9359982,1.0575783
3/6/2020 3:10,0.9364171,1.0531762
3/6/2020 3:20,0.9337156,1.0545298
3/6/2020 3:30,0.93228567,1.048996
3/6/2020 3:39,0.9341252,1.0566514
3/6/2020 3:49,0.9368601,1.0476034
3/6/2020 3:59,0.9314356,1.0434299
3/6/2020 4:10,0.9323065,1.051081
3/6/2020 4:20,0.9300277,1.0416461
3/6/2020 4:30,0.92637634,1.0439247
3/6/2020 4:40,0.9203634,1.0318954
3/6/2020 4:49,0.92674863,1.0424838
3/6/2020 4:59,0.92601705,1.0327793
3/6/2020 5:09,0.9251311,1.0288321
3/6/2020 5:20,0.92425084,1.0248832
3/6/2020 5:30,0.917681,1.0246918
3/6/2020 5:40,0.9200052,1.0265942
3/6/2020 5:50,0.9220817,1.0317665
3/6/2020 5:59,0.92346585,1.0252596
3/6/2020 6:09,0.9210067,1.0242904
3/6/2020 6:19,0.91684747,1.0129745
3/6/2020 6:30,0.9205673,1.0168129
3/6/2020 6:40,0.9134643,1.0099695
3/6/2020 6:50,0.91920626,1.017568
3/6/2020 6:59,0.9149096,1.0200462
3/6/2020 7:09,0.91922593,1.010881
3/6/2020 7:19,0.912922,1.0090147
3/6/2020 7:29,0.9114007,1.0085715
3/6/2020 7:40,0.9126364,1.0134308
3/6/2020 7:50,0.9097825,1.0176271
3/6/2020 8:00,0.9071032,1.0086672
3/6/2020 8:10,0.9088911,1.00069
3/6/2020 8:19,0.91107273,1.005215
3/6/2020 8:29,0.9075519,1.008869
3/6/2020 8:39,0.90741706,1.006619
3/6/2020 8:50,0.90334606,0.99679404
3/6/2020 9:00,0.909992,1.0003239
3/6/2020 9:10,0.9045993,0.99087447
3/6/2020 9:20,0.9021611,1.0006902
3/6/2020 9:29,0.90265405,0.99334687
3/6/2020 9:39,0.89842224,0.9811457
3/6/2020 9:49,0.90066624,0.9857598
3/6/2020 10:00,0.9029089,0.9903719
3/6/2020 10:10,0.896019,0.99106807
3/6/2020 10:20,0.8958616,0.9862115
3/6/2020 10:29,0.8968947,0.983375
3/6/2020 10:39,0.8981564,0.981649
3/6/2020 10:49,0.8929744,0.9859558
3/6/2020 10:59,0.89546084,0.9838883
3/6/2020 11:10,0.89794755,0.98182446
3/6/2020 11:20,0.8978796,0.9816497
3/6/2020 11:30,0.89519525,0.98322314
3/6/2020 11:40,0.8994434,0.9836156
3/6/2020 11:49,0.8978219,0.9822034
3/6/2020 11:59,0.8983747,0.9771231
3/6/2020 12:09,0.89487505,0.97563297
3/6/2020 12:20,0.89177096,0.9749047
3/6/2020 12:30,0.89347553,0.97247154
3/6/2020 12:40,0.8960023,0.9701318
3/6/2020 12:50,0.8916899,0.9698644
3/6/2020 12:59,0.89456594,0.97461313
3/6/2020 13:09,0.8923563,0.9740657
3/6/2020 13:19,0.8921883,0.9728809
3/6/2020 13:30,0.89398575,0.9754824
3/6/2020 13:40,0.89500844,0.97674614
3/6/2020 13:50,0.8946258,0.9774906
3/6/2020 14:00,0.89474845,0.97427076
3/6/2020 14:09,0.89767647,0.97417504
3/6/2020 14:19,0.8979384,0.97908276
3/6/2020 14:29,0.8985982,0.990259
3/6/2020 14:40,0.8917732,0.9870408
3/6/2020 14:50,0.895869,0.98059005
3/6/2020 15:00,0.89562297,0.98404676
3/6/2020 15:10,0.8941399,0.98542446
3/6/2020 15:19,0.89994013,0.9934413
3/6/2020 15:29,0.9016489,0.9896986
3/6/2020 15:39,0.89968836,0.987457
3/6/2020 15:50,0.89772594,0.9852136
3/6/2020 16:00,0.90056753,0.9832664
3/6/2020 16:10,0.8995235,0.9835308
3/6/2020 16:20,0.8990737,0.9934004
3/6/2020 16:29,0.8992474,0.98107773
3/6/2020 16:39,0.89577115,0.98065645
3/6/2020 16:49,0.9003215,0.98560697
3/6/2020 17:00,0.9048699,0.9905594
3/6/2020 17:10,0.9024346,0.9820531
3/6/2020 17:20,0.90311897,0.9915232
3/6/2020 17:30,0.8996717,0.9831988
3/6/2020 17:39,0.90031123,0.98312336
3/6/2020 17:49,0.8985523,0.9863506
3/6/2020 17:59,17.895678,24.612288
3/6/2020 18:10,44.91216,36.08407
3/6/2020 18:20,33.59396,31.888273
3/6/2020 18:30,0.9166515,1.0211347
3/6/2020 18:40,0.9261751,1.0349982
3/6/2020 18:49,0.9333769,1.0510598
3/6/2020 18:59,0.94075036,1.0626756
3/6/2020 19:09,0.94198513,1.0673549
3/6/2020 19:20,0.94419825,1.0744598
3/6/2020 19:29,0.9472171,1.0741261
3/6/2020 19:39,0.94615126,1.0693479
3/6/2020 19:49,0.9491397,1.0767907
3/6/2020 20:00,0.94791675,1.0759957
3/6/2020 20:10,0.9425318,1.0731268
3/6/2020 20:20,0.9421756,1.0657839
3/6/2020 20:30,0.9389286,1.06407
3/6/2020 20:39,0.94687235,1.0644925
3/6/2020 20:49,0.9433383,1.0602498
3/6/2020 20:59,0.9424989,1.0620171
3/6/2020 21:10,0.9416604,1.0637838
3/6/2020 21:20,0.9422537,1.0607212
3/6/2020 21:30,0.9415841,1.0603323
3/6/2020 21:39,0.9353117,1.0593313
3/6/2020 21:49,0.9332224,1.052406
3/6/2020 21:59,0.9294162,1.051318
3/6/2020 22:09,0.93427706,1.056179
3/6/2020 22:20,0.9332416,1.049981
3/6/2020 22:30,0.93326735,1.0499586
3/6/2020 22:40,0.9300512,1.0401937
3/6/2020 22:49,0.92725194,1.0427009
3/6/2020 22:59,0.9321724,1.0345527
3/6/2020 23:09,0.93011296,1.0362296
3/6/2020 23:20,0.92568755,1.03336
3/6/2020 23:30,0.9252149,1.0300704
3/6/2020 23:40,0.9273462,1.0415632
3/6/2020 23:50,0.91887,1.0337648
3/6/2020 23:59,0.9196677,1.0416104
3/7/2020 0:09,0.9208238,1.0359402
3/7/2020 0:19,0.92369115,1.0359486
3/7/2020 0:30,0.92182994,1.0268657
3/7/2020 0:40,0.9204608,1.0274882
3/7/2020 0:50,0.9198718,1.0229243
3/7/2020 0:59,0.9218135,1.0241623
3/7/2020 1:09,0.92360866,1.0306028
3/7/2020 1:19,0.92053175,1.0279424
3/7/2020 1:30,0.917457,1.0252825
3/7/2020 1:40,0.9245069,1.029611
3/7/2020 1:50,0.92352164,1.0392462
3/7/2020 1:59,0.9253392,1.0393407
3/7/2020 2:09,0.9264022,1.0424722
3/7/2020 2:19,0.9292457,1.0464565
3/7/2020 2:30,0.9320855,1.050441
3/7/2020 2:40,0.9336772,1.0467296
3/7/2020 2:50,0.93385816,1.0490514
3/7/2020 3:00,0.9320854,1.0489408
3/7/2020 3:09,0.9289329,1.0478356
3/7/2020 3:19,0.932026,1.0489441
3/7/2020 3:29,0.9316516,1.0483025
3/7/2020 3:40,0.92774165,1.0409979
3/7/2020 3:50,0.93274164,1.0404019
3/7/2020 4:00,0.92678654,1.0450459
3/7/2020 4:09,0.92701936,1.038154
3/7/2020 4:19,0.9246906,1.0346246
3/7/2020 4:29,0.926144,1.0325909
3/7/2020 4:40,0.92483854,1.0252528
3/7/2020 4:50,0.9242692,1.0300089
