Time (UTC),Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation
3/4/2020 10:23,0.7662062,0.76917124
3/4/2020 10:33,0.77049077,0.7734285
3/4/2020 10:43,0.90208566,0.9086043
3/4/2020 10:53,0.82286036,0.82714516
3/4/2020 11:04,0.8151986,0.81996906
3/4/2020 11:14,0.82495224,0.82923025
3/4/2020 11:23,0.70744455,0.7087887
3/4/2020 11:33,0.7363547,0.73853904
3/4/2020 11:43,0.85315526,0.8583539
3/4/2020 11:53,0.9860665,0.99468154
3/4/2020 12:03,0.73133415,0.73343146
3/4/2020 12:14,0.7342944,0.7360691
3/4/2020 12:24,0.7993308,0.8040577
3/4/2020 12:33,0.6501038,0.649496
3/4/2020 12:43,0.72239405,0.7242788
3/4/2020 12:53,0.7335496,0.7360956
3/4/2020 13:03,0.7697525,0.7730083
3/4/2020 13:13,0.71819574,0.72043306
3/4/2020 13:24,0.8330141,0.838221
3/4/2020 13:34,0.82050645,0.82611316
3/4/2020 13:43,0.70051104,0.70210093
3/4/2020 13:53,0.73554635,0.7374399
3/4/2020 14:03,0.7017793,0.7026256
3/4/2020 14:13,0.6499777,0.64949757
3/4/2020 14:23,0.7433008,0.7465686
3/4/2020 14:33,0.7161844,0.71828645
3/4/2020 14:44,0.64449537,0.64362293
3/4/2020 14:53,0.77936006,0.7824859
3/4/2020 15:03,0.746873,0.74923855
3/4/2020 15:13,0.82384324,0.8286293
3/4/2020 15:23,0.6969565,0.6975512
3/4/2020 15:33,0.7269339,0.72856545
3/4/2020 15:43,0.7181895,0.7193791
3/4/2020 15:54,0.9212164,0.9286087
3/4/2020 16:03,0.7961557,0.799988
3/4/2020 16:13,0.9082874,0.9147691
3/4/2020 16:23,0.7298145,0.7309656
3/4/2020 16:33,0.74680614,0.7482696
3/4/2020 16:43,0.8516372,0.8566019
3/4/2020 16:54,0.7611,0.76285297
3/4/2020 17:04,0.8258069,0.82964146
3/4/2020 17:13,0.73579085,0.73757285
3/4/2020 17:23,0.74146295,0.74294996
3/4/2020 17:33,0.78760827,0.7903463
3/4/2020 17:43,0.8166613,0.8200032
3/4/2020 17:53,0.7058949,0.70585054
3/4/2020 18:03,0.7968058,0.7999844
3/4/2020 18:14,0.8497506,0.8541134
3/4/2020 18:24,0.83767545,0.84120435
3/4/2020 18:33,0.81624335,0.819112
3/4/2020 18:43,0.74288476,0.74430436
3/4/2020 18:53,0.72754717,0.72771525
3/4/2020 19:03,0.93994266,0.9456108
3/4/2020 19:13,0.74043477,0.7408684
3/4/2020 19:24,0.79190934,0.79367924
3/4/2020 19:34,0.9679464,0.9740986
3/4/2020 19:43,0.88800097,0.89183825
3/4/2020 19:53,0.7864973,0.7885216
3/4/2020 20:03,0.7799315,0.7808777
3/4/2020 20:13,0.9717518,0.9781403
3/4/2020 20:23,0.77683747,0.7778507
3/4/2020 20:34,0.74930835,0.749268
3/4/2020 20:43,0.84393656,0.8466223
3/4/2020 20:53,0.8337083,0.83638006
3/4/2020 21:03,0.76867723,0.7691389
3/4/2020 21:13,0.8166495,0.81850034
3/4/2020 21:23,0.8790506,0.88277644
3/4/2020 21:34,0.8684256,0.87212664
3/4/2020 21:44,0.85496676,0.85793096
3/4/2020 21:53,1.003709,1.0101781
3/4/2020 22:03,0.8028109,0.80407834
3/4/2020 22:13,0.85930276,0.86157674
3/4/2020 22:23,0.81849134,0.8202881
3/4/2020 22:33,0.8494793,0.85197043
3/4/2020 22:44,0.85389435,0.8567005
3/4/2020 22:54,0.8940848,0.89738065
3/4/2020 23:03,0.7493731,0.749248
3/4/2020 23:13,0.78620064,0.7869614
3/4/2020 23:23,0.7950834,0.7963601
3/4/2020 23:33,0.98563194,0.9921495
3/4/2020 23:43,0.8110478,0.81235963
3/4/2020 23:54,0.84683466,0.8493008
3/5/2020 0:04,0.8519697,0.85489476
3/5/2020 0:13,0.782967,0.7835048
3/5/2020 0:23,0.8018635,0.802713
3/5/2020 0:33,1.0402074,1.0484006
3/5/2020 0:43,0.8630663,0.8662898
3/5/2020 0:53,0.77254105,0.7727802
3/5/2020 1:04,0.89679205,0.9001875
3/5/2020 1:14,0.8515047,0.85375196
3/5/2020 1:23,0.8032639,0.8042225
3/5/2020 1:33,0.7932105,0.79375476
3/5/2020 1:43,0.95959735,0.964967
3/5/2020 1:53,0.8724721,0.8747548
3/5/2020 2:03,0.9854827,0.99052405
3/5/2020 2:14,0.8257281,0.825422
3/5/2020 2:24,0.8388117,0.8385062
3/5/2020 2:33,0.86075413,0.86023504
3/5/2020 2:43,0.874298,0.8743171
3/5/2020 2:53,0.9654301,0.9673347
3/5/2020 3:03,1.0333875,1.037752
3/5/2020 3:13,0.8774042,0.8774592
3/5/2020 3:24,0.8451623,0.8441903
3/5/2020 3:34,0.93962026,0.9412272
3/5/2020 3:43,0.8648881,0.86420536
3/5/2020 3:53,0.9395348,0.94182557
3/5/2020 4:03,1.0749025,1.0814525
3/5/2020 4:13,0.929268,0.9309748
3/5/2020 4:23,1.0211848,1.0268962
3/5/2020 4:34,0.88708466,0.88803005
3/5/2020 4:44,0.8930558,0.89551413
3/5/2020 4:53,0.9078411,0.9103723
3/5/2020 5:03,0.904503,0.906915
3/5/2020 5:13,0.85157806,0.8528213
3/5/2020 5:23,0.88585305,0.8889796
3/5/2020 5:33,0.8347167,0.8359254
3/5/2020 5:44,0.915684,0.9198471
3/5/2020 5:54,0.8223588,0.8235192
3/5/2020 6:03,0.90687,0.910774
3/5/2020 6:13,0.83175325,0.8336
3/5/2020 6:23,0.7341734,0.73336655
3/5/2020 6:33,0.9143781,0.9186811
3/5/2020 6:43,0.81866926,0.8207404
3/5/2020 6:54,0.79579633,0.79762435
3/5/2020 7:04,0.89611185,0.9004938
3/5/2020 7:13,0.76304704,0.76384294
3/5/2020 7:23,0.77008057,0.771822
3/5/2020 7:33,0.82495683,0.8280875
3/5/2020 7:43,0.9029069,0.9081698
3/5/2020 7:53,0.77283716,0.7745742
3/5/2020 8:03,0.7933876,0.7962801
3/5/2020 8:14,0.71943796,0.72010463
3/5/2020 8:24,0.6929208,0.6932057
3/5/2020 8:33,0.8688218,0.87332684
3/5/2020 8:43,0.86699605,0.8717596
3/5/2020 8:53,0.68619984,0.6858141
3/5/2020 9:03,0.6986176,0.69898504
3/5/2020 9:13,0.8242402,0.8287544
3/5/2020 9:24,0.701743,0.7023314
3/5/2020 9:34,0.8000683,0.80418104
3/5/2020 9:43,0.70262945,0.70365685
3/5/2020 9:53,0.7360727,0.7386051
3/5/2020 10:03,0.68417716,0.68459636
3/5/2020 10:13,0.67097443,0.6707974
3/5/2020 10:23,0.67714274,0.6775498
3/5/2020 10:34,0.67788005,0.6782248
3/5/2020 10:44,0.8128334,0.8172042
3/5/2020 10:53,0.66936994,0.668719
3/5/2020 11:03,0.7877212,0.7910443
3/5/2020 11:13,0.70215726,0.7035324
3/5/2020 11:23,0.83976936,0.8447965
3/5/2020 11:33,0.78581536,0.78934354
3/5/2020 11:44,0.8529488,0.8583731
3/5/2020 11:54,0.72343254,0.7253438
3/5/2020 12:03,0.78363216,0.7872221
3/5/2020 12:13,0.6881849,0.6891664
3/5/2020 12:23,0.72610694,0.7284179
3/5/2020 12:33,0.81768197,0.82213885
3/5/2020 12:43,0.72451735,0.7261707
3/5/2020 12:54,0.86827445,0.874289
3/5/2020 13:04,0.73287725,0.73525053
3/5/2020 13:13,0.85848093,0.8635674
3/5/2020 13:23,0.72869337,0.7310906
3/5/2020 13:33,0.8036281,0.80809146
3/5/2020 13:43,0.74346864,0.7461336
3/5/2020 13:53,0.6553545,0.6550702
3/5/2020 14:04,0.65396076,0.6537079
3/5/2020 14:14,0.91858315,0.9258449
3/5/2020 14:23,0.7177925,0.71977705
3/5/2020 14:33,0.8811736,0.886905
3/5/2020 14:43,0.8062266,0.8104904
3/5/2020 14:53,0.7232965,0.7249257
3/5/2020 15:03,0.92047685,0.9279832
3/5/2020 15:13,0.8663864,0.87165517
3/5/2020 15:24,0.84511095,0.8499358
3/5/2020 15:34,0.8532423,0.8587263
3/5/2020 15:43,0.76810104,0.77060884
3/5/2020 15:53,0.6656932,0.6646477
3/5/2020 16:03,0.7802129,0.783331
3/5/2020 16:13,0.6910268,0.6912022
3/5/2020 16:23,0.6936399,0.69338864
3/5/2020 16:34,0.81268764,0.8160226
3/5/2020 16:44,0.7470871,0.7486507
3/5/2020 16:53,0.77996,0.78214425
3/5/2020 17:03,0.8360157,0.8398377
3/5/2020 17:13,0.8243362,0.8282816
3/5/2020 17:23,0.8996222,0.9052314
3/5/2020 17:33,0.72684664,0.7274106
3/5/2020 17:44,0.9210843,0.9269511
3/5/2020 17:54,1.0801557,1.091809
3/5/2020 18:03,0.7355069,0.7359254
3/5/2020 18:13,0.88516057,0.8895377
3/5/2020 18:23,0.8148359,0.81783
3/5/2020 18:33,0.82728004,0.8300075
3/5/2020 18:43,0.9055748,0.91095984
3/5/2020 18:54,0.8398164,0.84323007
3/5/2020 19:04,7.1278872,7.1858196
3/5/2020 19:13,0.8722198,0.87594146
3/5/2020 19:23,0.81791633,0.81974894
3/5/2020 19:33,0.8425312,0.84416354
3/5/2020 19:43,0.915974,0.9195151
3/5/2020 19:53,0.86433077,0.86629325
3/5/2020 20:04,0.8484635,0.8495156
3/5/2020 20:14,0.9025073,0.90482837
3/5/2020 20:23,1.0031925,1.0085899
3/5/2020 20:33,0.8938747,0.89627975
3/5/2020 20:43,0.8522221,0.8529841
3/5/2020 20:53,0.8384978,0.8389198
3/5/2020 21:03,0.98104525,0.9857459
3/5/2020 21:14,0.9344862,0.93827575
3/5/2020 21:24,0.79538745,0.7946807
3/5/2020 21:33,0.9790881,0.9835656
3/5/2020 21:43,0.9195194,0.9223669
3/5/2020 21:53,0.82972294,0.82988757
3/5/2020 22:03,0.81266505,0.8123329
3/5/2020 22:13,0.95665497,0.96076244
3/5/2020 22:24,0.9562075,0.95982957
3/5/2020 22:34,0.9169227,0.91946304
3/5/2020 22:43,0.961643,0.96519583
3/5/2020 22:53,1.0445461,1.0508204
3/5/2020 23:03,0.89085424,0.8929232
3/5/2020 23:13,0.9065434,0.9096938
3/5/2020 23:23,0.80636334,0.80632085
3/5/2020 23:34,0.80101985,0.8008416
3/5/2020 23:44,0.9212177,0.9244854
3/5/2020 23:53,1.0387782,1.0462316
3/6/2020 0:03,12.291184,12.133878
3/6/2020 0:13,0.82408977,0.82472104
3/6/2020 0:23,9.08509,9.130782
3/6/2020 0:33,0.968086,0.97101396
3/6/2020 0:44,0.9289471,0.9303499
3/6/2020 0:54,0.8953918,0.89569634
3/6/2020 1:03,0.9962411,0.99920624
3/6/2020 1:13,0.8836508,0.88368005
3/6/2020 1:23,1.0877342,1.0933536
3/6/2020 1:33,0.95690125,0.95845425
3/6/2020 1:43,1.1035343,1.1098803
3/6/2020 1:54,8.741221,8.801049
3/6/2020 2:04,1.0141903,1.0170598
3/6/2020 2:13,0.99899334,1.0013025
3/6/2020 2:23,1.0741935,1.0786464
3/6/2020 2:33,0.9729576,0.9741227
3/6/2020 2:43,0.89271736,0.8918955
3/6/2020 2:53,0.9599874,0.96069485
3/6/2020 3:04,0.9297333,0.930383
3/6/2020 3:14,0.88906384,0.88819915
3/6/2020 3:23,0.8903098,0.88984126
3/6/2020 3:33,0.9298296,0.9304758
3/6/2020 3:43,0.8788296,0.8783753
3/6/2020 3:53,0.9839891,0.98747545
3/6/2020 4:03,0.91223586,0.9130768
3/6/2020 4:14,1.0031658,1.0067085
3/6/2020 4:24,0.9242847,0.9265519
3/6/2020 4:33,0.87600505,0.8767128
3/6/2020 4:43,0.841012,0.8409067
3/6/2020 4:53,0.85128915,0.85188085
3/6/2020 5:13,0.8917724,0.8939165
3/6/2020 5:24,0.85565615,0.85721
3/6/2020 5:34,0.8397357,0.8405079
3/6/2020 5:43,0.854602,0.85655564
3/6/2020 5:53,1.0209235,1.027172
3/6/2020 6:03,0.92416024,0.92852956
3/6/2020 6:13,0.86479264,0.8673914
3/6/2020 6:23,0.77607805,0.77580166
3/6/2020 6:34,0.8533033,0.8556434
3/6/2020 6:44,0.808749,0.8097666
3/6/2020 6:53,0.73599565,0.7351667
3/6/2020 7:03,0.8279903,0.83035684
3/6/2020 7:13,0.82267207,0.82476383
3/6/2020 7:23,0.8127326,0.8149621
3/6/2020 7:33,0.8174019,0.8198356
3/6/2020 7:44,0.8886266,0.892911
3/6/2020 7:54,0.8402382,0.8432602
3/6/2020 8:03,0.8897219,0.8941471
3/6/2020 8:13,0.77653635,0.77753234
3/6/2020 8:23,0.8245688,0.82730216
3/6/2020 8:33,0.76780224,0.76937956
3/6/2020 8:43,0.8442743,0.84810245
3/6/2020 8:54,0.7369595,0.7382785
3/6/2020 9:04,0.74915874,0.7503627
3/6/2020 9:13,0.76870304,0.77034706
3/6/2020 9:23,0.74732894,0.7489217
3/6/2020 9:33,0.81055504,0.81414825
3/6/2020 9:43,0.8457029,0.85029143
3/6/2020 9:53,0.78057265,0.7831442
3/6/2020 10:04,0.80177355,0.80503213
3/6/2020 10:14,0.69403124,0.6943242
3/6/2020 10:23,0.74739194,0.74985075
3/6/2020 10:33,0.7340587,0.73591715
3/6/2020 10:43,0.78010094,0.78357464
3/6/2020 10:53,0.84313834,0.84845084
3/6/2020 11:03,0.6942779,0.6952312
3/6/2020 11:14,0.8283392,0.8329771
3/6/2020 11:24,0.6789514,0.6795599
3/6/2020 11:33,0.7717489,0.7744953
3/6/2020 11:43,0.84261644,0.84809464
3/6/2020 11:53,0.70760334,0.70880306
3/6/2020 12:03,0.65983367,0.65966386
3/6/2020 12:13,0.7149367,0.7168054
3/6/2020 12:24,0.79699564,0.80094486
3/6/2020 12:34,0.793503,0.79736644
3/6/2020 12:43,0.7281394,0.7301702
3/6/2020 12:53,0.8283311,0.8332097
3/6/2020 13:03,0.8320268,0.83726805
3/6/2020 13:13,0.7403167,0.74315995
3/6/2020 13:23,0.7982619,0.80256045
3/6/2020 13:34,0.82167566,0.8268016
3/6/2020 13:44,0.8563236,0.8624319
3/6/2020 13:53,0.73498505,0.7371392
3/6/2020 14:03,0.7477257,0.7500151
3/6/2020 14:13,0.78324956,0.7862284
3/6/2020 14:23,0.76963997,0.7736947
3/6/2020 14:33,0.9083625,0.9156144
3/6/2020 14:44,0.7327939,0.7349319
3/6/2020 14:54,0.71637344,0.71761173
3/6/2020 15:03,0.7495036,0.7524021
3/6/2020 15:13,0.7790061,0.78204197
3/6/2020 15:23,0.7132365,0.715109
3/6/2020 15:33,0.6874973,0.68825847
3/6/2020 15:43,0.6777479,0.6785291
3/6/2020 15:54,0.8385298,0.8433972
3/6/2020 16:04,0.8419913,0.8478309
3/6/2020 16:13,0.7459244,0.74872464
3/6/2020 16:23,0.85671055,0.8625843
3/6/2020 16:33,0.7024437,0.7034506
3/6/2020 16:43,0.7205703,0.7221466
3/6/2020 16:53,0.66925704,0.66884136
3/6/2020 17:04,0.7303997,0.7326134
3/6/2020 17:14,0.6515372,0.6507157
3/6/2020 17:23,0.68719625,0.6872625
3/6/2020 17:33,0.6709954,0.6704412
3/6/2020 17:43,0.7707211,0.77407163
3/6/2020 17:53,0.76596737,0.7688593
3/6/2020 18:03,0.74814147,0.75060636
3/6/2020 18:14,0.84636676,0.8517767
3/6/2020 18:24,0.7112012,0.71243876
3/6/2020 18:33,0.83520544,0.8395715
3/6/2020 18:43,0.7742088,0.777234
3/6/2020 18:53,0.67016435,0.66936123
3/6/2020 19:03,0.69460464,0.6949667
3/6/2020 19:13,0.7512623,0.7534291
3/6/2020 19:24,0.7861098,0.7891825
3/6/2020 19:33,0.76545477,0.767785
3/6/2020 19:43,0.7915821,0.7942343
3/6/2020 19:53,1.0423349,1.0519315
3/6/2020 20:04,0.7126558,0.7136729
3/6/2020 20:14,0.70355797,0.7038507
3/6/2020 20:23,0.8690983,0.8740122
3/6/2020 20:33,0.8066815,0.8096029
3/6/2020 20:43,0.787683,0.79011685
3/6/2020 20:53,0.83332264,0.8369733
3/6/2020 21:04,0.7286538,0.7290656
3/6/2020 21:14,0.7467035,0.7481094
3/6/2020 21:24,0.7337683,0.7346235
3/6/2020 21:33,0.68248683,0.68127483
3/6/2020 21:43,0.75843173,0.7598561
3/6/2020 21:53,0.7110092,0.71110785
3/6/2020 22:03,0.7805965,0.7825535
3/6/2020 22:14,0.78801906,0.79035074
3/6/2020 22:24,0.6898801,0.6884034
3/6/2020 22:34,0.7614109,0.761894
3/6/2020 22:43,0.9101944,0.9145114
3/6/2020 22:53,0.7789481,0.7791121
3/6/2020 23:03,0.7805922,0.7801611
3/6/2020 23:13,0.8467273,0.8482811
3/6/2020 23:24,0.9084356,0.9112346
3/6/2020 23:34,0.8202648,0.82001394
3/6/2020 23:43,0.88763726,0.88937587
3/6/2020 23:53,0.83338124,0.83379793
3/7/2020 0:03,0.93526435,0.9383239
3/7/2020 0:13,0.96114516,0.965496
3/7/2020 0:24,0.92886347,0.9320383
3/7/2020 0:34,9.007681,9.052165
3/7/2020 0:44,7.7924266,7.8524704
3/7/2020 0:53,0.80497193,0.8042526
3/7/2020 1:03,15.056426,14.597802
3/7/2020 1:13,1.098967,1.1062113
3/7/2020 1:24,8.777929,8.831517
3/7/2020 1:34,8.455092,8.514418
3/7/2020 1:44,17.417048,16.599815
3/7/2020 1:53,16.009813,15.424543
3/7/2020 2:03,9.96194,9.989396
3/7/2020 2:13,0.9435557,0.9457145
3/7/2020 2:23,0.9202255,0.9208165
3/7/2020 2:34,1.0894061,1.0945698
3/7/2020 2:44,0.97116137,0.97325414
3/7/2020 2:53,0.93126243,0.9321088
3/7/2020 3:03,0.83901644,0.8373826
3/7/2020 3:13,1.0155557,1.019839
3/7/2020 3:23,0.90474355,0.90565616
3/7/2020 3:34,0.98398364,0.9870644
3/7/2020 3:44,0.895566,0.8965737
3/7/2020 3:54,0.95795166,0.9607934
3/7/2020 4:03,0.9733491,0.97709453
3/7/2020 4:13,0.99447346,0.99918956
3/7/2020 4:23,0.9892423,0.99417263
3/7/2020 4:33,0.8097064,0.8091245
3/7/2020 4:44,0.919708,0.9226775
3/7/2020 4:54,0.78088295,0.78060657
